Code,Xsite,Xprofile,unicode,XLat,XLong,XYear,X14C,X14C_SD,Tau,C_bulk,Biomes,Order,Xlayer_top,Xlayer_bot,CFRAG,SDTO,STPC,CLPC,BULK,TAWC,ORGC,TOTN,CNrt,PHAQ,CECS,ECEC,CECc,TEB,BSAT,ESP,ALSA,TCEQ,GYPS,ELCO,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,Aspect,fm,fr1000,fr300,mrRTF,mrVBF,PI,planC,profileC,SD,SP,TPI,TWI,MNPP
2380,Riohlon St,"Riohlon St:32.2,34.8","Riohlon St_Riohlon St:32.2,34.8",32.2,34.8,1969,-653.2630159,4.010400692,15047,0.002437933,5,Water,10,30,8.183930742,27.51755921,33.04331012,39.43913067,1.532508618,14.41884361,13.03527342,1.279071351,10.04345181,6.64538662,25.00195143,26.38857331,51.94686539,24.38851547,83.99113639,1.510176182,0,29.40589549,3.094854737,0.99994216,19.73169562,9.369693215,41.75543704,514.3190698,30.6194028,8.19402986,22.42537301,13.66094533,25.41824206,25.88590384,13.36865677,559.7711443,143,0,115.7804113,372.8109453,0,1,372.60199,321.7433907,0.258855444,23.39363075,1.605102222,0.505596161,2.597152233,0.461562445,2.00E-06,6.00E-06,190.1564331,0.265805832,0.250142697,12.47673327,5.38027587
2381,Riohlon St,"Riohlon St:32.2,34.8","Riohlon St_Riohlon St:32.2,34.8",32.2,34.8,1969,-626.3728341,4.042248206,13369,0.001586478,5,Water,30,50,6.751858009,25.38214493,31.37510336,43.24275171,1.599116758,14.43963123,7.111852079,0.857624953,8.374361235,6.751185755,24.98977943,27.99623218,53.67635212,25.99653512,85.44448405,2.074530602,0,32.16116392,7.104194858,1.000302936,19.73169562,9.369693215,41.75543704,514.3190698,30.6194028,8.19402986,22.42537301,13.66094533,25.41824206,25.88590384,13.36865677,559.7711443,143,0,115.7804113,372.8109453,0,1,372.60199,321.7433907,0.258855444,23.39363075,1.605102222,0.505596161,2.597152233,0.461562445,2.00E-06,6.00E-06,190.1564331,0.265805832,0.250142697,12.47673327,5.38027587
2382,Riohlon St,"Riohlon St:32.2,34.8","Riohlon St_Riohlon St:32.2,34.8",32.2,34.8,1969,-599.3970233,4.074197136,11913,0.001431892,5,Water,50,70,7.63162318,24.42664257,30.94028879,44.63306865,1.625914075,15.06132092,5.679111147,0.751843467,7.944299253,6.847979159,25.055232,29.63250738,53.63924045,27.63087031,87.46187687,1.930424756,0,33.40759246,10.17977656,0.99836293,19.73169562,9.369693215,41.75543704,514.3190698,30.6194028,8.19402986,22.42537301,13.66094533,25.41824206,25.88590384,13.36865677,559.7711443,143,0,115.7804113,372.8109453,0,1,372.60199,321.7433907,0.258855444,23.39363075,1.605102222,0.505596161,2.597152233,0.461562445,2.00E-06,6.00E-06,190.1564331,0.265805832,0.250142697,12.47673327,5.38027587
2383,Riohlon St,"Riohlon St:32.2,34.8","Riohlon St_Riohlon St:32.2,34.8",32.2,34.8,1969,-729.0096355,3.920689824,21562,0.000608689,5,Water,70,90,7.369313564,24.3130954,31.10138215,44.58552246,1.641496896,15.07487703,4.315779224,0.642029322,8.079685981,6.960120725,24.55879596,29.97758728,52.25979625,27.98644365,89.76881244,2.457143546,0,35.49825546,11.60515653,1.008856367,19.73169562,9.369693215,41.75543704,514.3190698,30.6194028,8.19402986,22.42537301,13.66094533,25.41824206,25.88590384,13.36865677,559.7711443,143,0,115.7804113,372.8109453,0,1,372.60199,321.7433907,0.258855444,23.39363075,1.605102222,0.505596161,2.597152233,0.461562445,2.00E-06,6.00E-06,190.1564331,0.265805832,0.250142697,12.47673327,5.38027587
2384,Riohlon St,"Riohlon St:32.2,34.8","Riohlon St_Riohlon St:32.2,34.8",32.2,34.8,1969,-646.7275771,4.01814097,14615,0.002509995,5,Water,10,30,8.183930742,27.51755921,33.04331012,39.43913067,1.532508618,14.41884361,13.03527342,1.279071351,10.04345181,6.64538662,25.00195143,26.38857331,51.94686539,24.38851547,83.99113639,1.510176182,0,29.40589549,3.094854737,0.99994216,19.73169562,9.369693215,41.75543704,514.3190698,30.6194028,8.19402986,22.42537301,13.66094533,25.41824206,25.88590384,13.36865677,559.7711443,143,0,115.7804113,372.8109453,0,1,372.60199,321.7433907,0.258855444,23.39363075,1.605102222,0.505596161,2.597152233,0.461562445,2.00E-06,6.00E-06,190.1564331,0.265805832,0.250142697,12.47673327,5.38027587
2385,Riohlon St,"Riohlon St:32.2,34.8","Riohlon St_Riohlon St:32.2,34.8",32.2,34.8,1969,-657.5526675,4.005320223,15339,0.001382726,5,Water,30,50,6.751858009,25.38214493,31.37510336,43.24275171,1.599116758,14.43963123,7.111852079,0.857624953,8.374361235,6.751185755,24.98977943,27.99623218,53.67635212,25.99653512,85.44448405,2.074530602,0,32.16116392,7.104194858,1.000302936,19.73169562,9.369693215,41.75543704,514.3190698,30.6194028,8.19402986,22.42537301,13.66094533,25.41824206,25.88590384,13.36865677,559.7711443,143,0,115.7804113,372.8109453,0,1,372.60199,321.7433907,0.258855444,23.39363075,1.605102222,0.505596161,2.597152233,0.461562445,2.00E-06,6.00E-06,190.1564331,0.265805832,0.250142697,12.47673327,5.38027587
2386,Riohlon St,"Riohlon St:32.2,34.8","Riohlon St_Riohlon St:32.2,34.8",32.2,34.8,1969,-655.8432122,4.007344824,15221,0.001120697,5,Water,50,70,7.63162318,24.42664257,30.94028879,44.63306865,1.625914075,15.06132092,5.679111147,0.751843467,7.944299253,6.847979159,25.055232,29.63250738,53.63924045,27.63087031,87.46187687,1.930424756,0,33.40759246,10.17977656,0.99836293,19.73169562,9.369693215,41.75543704,514.3190698,30.6194028,8.19402986,22.42537301,13.66094533,25.41824206,25.88590384,13.36865677,559.7711443,143,0,115.7804113,372.8109453,0,1,372.60199,321.7433907,0.258855444,23.39363075,1.605102222,0.505596161,2.597152233,0.461562445,2.00E-06,6.00E-06,190.1564331,0.265805832,0.250142697,12.47673327,5.38027587
2387,Riohlon St,"Riohlon St:32.2,34.8","Riohlon St_Riohlon St:32.2,34.8",32.2,34.8,1969,-772.0680682,3.869693365,27196,0.000482591,5,Water,70,90,7.369313564,24.3130954,31.10138215,44.58552246,1.641496896,15.07487703,4.315779224,0.642029322,8.079685981,6.960120725,24.55879596,29.97758728,52.25979625,27.98644365,89.76881244,2.457143546,0,35.49825546,11.60515653,1.008856367,19.73169562,9.369693215,41.75543704,514.3190698,30.6194028,8.19402986,22.42537301,13.66094533,25.41824206,25.88590384,13.36865677,559.7711443,143,0,115.7804113,372.8109453,0,1,372.60199,321.7433907,0.258855444,23.39363075,1.605102222,0.505596161,2.597152233,0.461562445,2.00E-06,6.00E-06,190.1564331,0.265805832,0.250142697,12.47673327,5.38027587
2388,Ekron,"Ekron:31.88, 34.82","Ekron_Ekron:31.88, 34.82",31.88,34.82,1969,-844.270836,3.784179675,43638,0.000145044,5,Entisols,180,200,0.568046666,27.82831017,37.23679359,34.93489624,1.645989565,14.31969767,1.933670678,0.577888219,4.927198628,7.02671791,18.52425865,27.34924378,54.54837456,26.54513905,88.12867227,3.949657941,0,44.88879315,11.3065637,2.19589527,19.39999962,10.73333359,45.28832626,518.3890991,31,7.300000191,23.70000076,12.88333321,25.10000038,25.5,12.88333321,535,132,0,112.751503,352,0,1,352,259.0477296,0.950371913,20.0092007,5.170914939,5.364472389,0.357356995,0.447116803,0.000104,-6.00E-06,192.6600494,0.846301711,1.979229207,8.563036401,4.425000191
2389,Ekron,"Ekron:31.9, 34.85","Ekron_Ekron:31.9, 34.85",31.9,34.85,1969,-68.32012147,4.703180581,508,0.043417943,9,Entisols,100,130,4.305686053,15.99033451,34.24165054,49.76801495,1.725811726,13.77222124,4.451764225,0.639690818,7.37895379,7.610482751,32.66569037,45.31363205,62.93801805,44.39903105,97.09139042,6.497624529,0,119.9112581,22.05292652,0.900422405,19.29166603,10.73333359,45.09803772,522.045105,31,7.199999809,23.79999924,12.73333359,25.04999924,25.43333244,12.73333359,537,134,0,113.0294037,355,0,1,355,320.6846715,1.798166449,39.24753805,12.8851863,1.564023256,2.832366943,0.447352731,-2.70E-05,-2.20E-05,189.6168518,2.064911488,-0.946689042,10.5607698,5.987999916
2390,Mitzpe Mesua,"Mitzpe Mesua:31.07, 34.58","Mitzpe Mesua_Mitzpe Mesua:31.07, 34.58",31.07,34.58,1969,-71.79307921,4.699067367,535,0.040267918,8,Entisols,30,45,3.986872815,16.06764192,31.77575696,52.15660112,1.716910288,13.92679512,8.712513905,0.956779681,9.564362733,7.176991013,35.06413561,39.75519696,61.08999459,38.33447767,93.3694864,1.958346594,0,95.4594434,17.02298024,0,19.68333244,12.5,46.46839905,565.0596924,33.40000153,6.5,26.90000153,12.41666603,26.01666641,26.11666679,12.41666603,173,39,0,104.351944,109,0,0,109,357.5304194,1.976312374,47.59386834,13.87726707,0.072479255,1.878813386,0.129805825,-4.90E-05,-9.10E-05,192.2869263,1.976312374,-1.750462324,10.73888261,1.35800004
2391,Mitzpe Mesua,"Mitzpe Mesua:31.07, 34.58","Mitzpe Mesua_Mitzpe Mesua:31.07, 34.58",31.07,34.58,1969,-172.2368116,4.580106357,1530,0.003851987,8,Entisols,45,60,17.308562,46.08732572,33.01256522,20.90010906,1.460638782,14.05877459,3.252981353,0.432975135,8.148772198,8.301719014,12.76482143,66.45225093,54.11278237,66.30765547,99.92713059,17.60905919,0,199.3285015,84.38714425,5.882636752,19.68333244,12.5,46.46839905,565.0596924,33.40000153,6.5,26.90000153,12.41666603,26.01666641,26.11666679,12.41666603,173,39,0,104.351944,109,0,0,109,357.5304194,1.976312374,47.59386834,13.87726707,0.072479255,1.878813386,0.129805825,-4.90E-05,-9.10E-05,192.2869263,1.976312374,-1.750462324,10.73888261,1.35800004
2392,Mitzpe Mesua,"Mitzpe Mesua:31.67, 34.58","Mitzpe Mesua_Mitzpe Mesua:31.67, 34.58",31.67,34.58,1969,-226.0522206,4.516369822,2198,0.001733117,5,Alfisols,50,60,17.63401141,46.14392217,33.03382519,20.82225264,1.461784916,14.13958539,3.163911006,0.425630691,8.286775489,8.304235772,12.55791466,66.93347466,54.15397229,66.64620153,99.8204446,18.24494068,0,200.9908723,83.67578269,5.848219992,19.84166718,10.0666666,43.95924377,508.7410278,31.10000038,8.199999809,22.90000153,15.16666698,25.43333435,25.85000038,13.46666718,434,106,0,113.7349472,287,0,1,279,141.920348,0.504208451,12.28322246,3.088734791,3.959665298,5.594882488,0.373808411,6.10E-05,6.00E-06,192.4687042,0.322538963,0.975641047,12.28972022,3.558000088
2393,Mitzpe Mesua,"Mitzpe Mesua:31.67, 34.58","Mitzpe Mesua_Mitzpe Mesua:31.67, 34.58",31.67,34.58,1969,-261.8112613,4.474018433,2700,0.003577548,5,Alfisols,100,120,12.95941066,23.16136337,33.53375714,43.3048795,1.659504104,14.95047478,3.34363675,0.515267951,6.261448717,7.704125857,23.72296348,41.69332893,57.03368812,41.91596974,100.0984054,6.606451339,0,161.4022938,19.00440851,0.890531118,19.84166718,10.0666666,43.95924377,508.7410278,31.10000038,8.199999809,22.90000153,15.16666698,25.43333435,25.85000038,13.46666718,434,106,0,113.7349472,287,0,1,279,141.920348,0.504208451,12.28322246,3.088734791,3.959665298,5.594882488,0.373808411,6.10E-05,6.00E-06,192.4687042,0.322538963,0.975641047,12.28972022,3.558000088
2394,Ashdod,"Ashdod:31.8, 34.75","Ashdod_Ashdod:31.8, 34.75",31.8,34.75,1969,-100.2355025,4.665381448,780,0.015891374,5,Entisols,80,100,11.05865078,20.15407195,32.01335919,47.83256887,1.652009505,14.94163414,4.218031259,0.540745853,7.017975412,7.696588173,27.78163954,41.85631732,58.94073544,41.87084751,99.08172816,4.017028806,0,144.9313207,17.01828004,0.99120381,19.49166679,10.75,45.5508461,512.7237549,31.10000038,7.5,23.60000038,13.03333282,25.10000038,25.51666641,13.03333282,495,122,0,112.7776871,323,0,1,323,198.4621838,1.611655173,15.60576465,10.18127861,4.979164124,5.606890678,0.384143604,6.10E-05,2.10E-05,193.9560547,1.916402755,0.210891926,8.433912586,4.997000217
2395,Kibbutz Ruchama,"Kibbutz Ruchama:31.5, 34.7","Kibbutz Ruchama_Kibbutz Ruchama:31.5, 34.7",31.5,34.7,1969,-674.5924457,3.985139081,16574,0.000439165,8,Alfisols,70,90,5.506148549,50.8184988,32.63615887,16.54534233,1.458150649,15.60621624,2.641306243,0.4180928,8.612662368,8.299335384,12.54285645,44.12375763,92.64825008,43.58659153,98.9440901,9.214774669,0,99.85377512,11.03899987,1.426381646,19.57500076,11.55000019,46.01593399,538.6240845,32.40000153,7.300000191,25.10000229,12.76666641,25.53333282,25.81666756,12.76666641,335,81,0,109.044281,212,0,0,212,1.022596621,2.658390328,34.21307999,15.73309793,1.894805908,3.095179796,0.241596556,4.80E-05,6.80E-05,189.944458,3.115801018,1.165586847,8.164638885,4.798999786
2396,Kibbutz Ruchama,"Kibbutz Ruchama:31.5, 34.7","Kibbutz Ruchama_Kibbutz Ruchama:31.5, 34.7",31.5,34.7,1969,-674.5924457,3.985139081,16574,0.00023633,8,Alfisols,190,210,25.76685089,50.90789238,29.92683888,19.16526873,1.487885855,16.30848013,1.773163569,0.479789938,8.081613404,8.177360909,11.05815833,61.39501961,96.22577156,61.70871065,100.2286644,43.46586225,0,88.08499283,28.93251528,2.844255764,19.57500076,11.55000019,46.01593399,538.6240845,32.40000153,7.300000191,25.10000229,12.76666641,25.53333282,25.81666756,12.76666641,335,81,0,109.044281,212,0,0,212,1.022596621,2.658390328,34.21307999,15.73309793,1.894805908,3.095179796,0.241596556,4.80E-05,6.80E-05,189.944458,3.115801018,1.165586847,8.164638885,4.798999786
2397,Kibbutz Ruchama,"Kibbutz Ruchama:31.5, 34.63","Kibbutz Ruchama_Kibbutz Ruchama:31.5, 34.63",31.5,34.63,1969,-13.41146838,4.768211905,188,0.017763031,8,Entisols,70,80,19.26103333,50.25977176,29.02104002,20.71918822,1.532080489,13.09838914,2.699666661,0.408830408,7.786798786,8.128511501,11.95116496,40.3141387,58.56400965,40.32020523,100.1040511,9.690507598,0,196.8845931,9.318676293,1.983029074,19.75,11.26666641,45.79945374,529.4121704,32.20000076,7.599999905,24.60000038,14.8166666,25.60000038,25.93333244,13.0666666,345,82,0,109.504303,219,0,1,217,335.5508995,1.801165742,26.58066035,12.43302281,0.23254405,3.695997477,0.24163882,2.20E-05,1.00E-05,189.9742279,2.280903645,0.294528461,8.983210449,4.59499979
2398,S Ashkalon,"S Ashkalon:31.62, 34.58","S Ashkalon_S Ashkalon:31.62, 34.58",31.62,34.58,1969,-448.3569761,4.253082131,6392,0.000307618,5,Alfisols,130,140,19.87632076,53.53761662,27.71715778,18.74522559,1.564412353,16.39628394,1.568684905,0.339874862,6.941597948,8.206347975,10.80495335,43.54145537,57.55786467,43.54188372,100.0073468,20.946428,0,166.1935252,40.13597358,1.998801715,19.87083244,10.64166641,45.09180832,514.0766602,31.60000038,8,23.60000038,15.13333321,25.53333282,25.93333244,13.41666698,414,101,0,112.6600494,272,0,1,264,116.7179645,2.703569096,25.33142225,19.04399758,2.802427769,1.294204831,0.316662001,1.60E-05,-5.50E-05,193.7086792,3.129234456,-0.737821403,8.796445339,4.703999996
2399,Beer Shewa street,"Beer Shewa street:31.42,34.75","Beer Shewa street_Beer Shewa street:31.42,34.75",31.42,34.75,1969,-128.8914714,4.631442616,1059,0.028298592,8,Mollisols,20,40,8.033002577,25.05413049,32.05120017,42.89466934,1.606857521,13.10587333,10.13961367,1.041803563,9.048232143,7.203652379,27.90996325,31.91966901,59.63991436,31.86829383,92.1301429,1.951548196,0,68.54813379,5.218134743,0.097361496,19.3125,11.85833359,46.1413765,546.4643555,32.5,6.800000191,25.70000076,12.38333321,25.36666679,25.58333206,12.38333321,295,72,0,108.2012787,187,0,0,187,295.5696229,2.245400838,39.71119179,12.72569434,2.621409893,0.297804564,0.23940464,0.000134,7.00E-05,193.8088684,2.245400838,1.931485292,8.054104603,3.334000111
2400,Beer Shewa street,"Beer Shewa street:31.42,34.75","Beer Shewa street_Beer Shewa street:31.42,34.75",31.42,34.75,1969,-550.2268735,4.132432036,9708,0.000677081,8,Mollisols,100,120,7.757896771,50.58328887,31.80437737,17.61233376,1.480435234,15.26024741,2.406699967,0.307176689,8.369233456,8.31111387,11.26311854,46.34640875,86.98681421,45.63023127,98.89914685,9.344246745,0,90.51989375,14.38932868,2.295385567,19.3125,11.85833359,46.1413765,546.4643555,32.5,6.800000191,25.70000076,12.38333321,25.36666679,25.58333206,12.38333321,295,72,0,108.2012787,187,0,0,187,295.5696229,2.245400838,39.71119179,12.72569434,2.621409893,0.297804564,0.23940464,0.000134,7.00E-05,193.8088684,2.245400838,1.931485292,8.054104603,3.334000111
2401,Beer Shewa street,"Beer Shewa street:31.42,34.75","Beer Shewa street_Beer Shewa street:31.42,34.75",31.42,34.75,1969,-854.5764093,3.77197422,47317,0.000114882,8,Mollisols,190,220,18.78516278,55.32081397,26.84485639,17.83432964,1.570957388,13.32892933,1.420193184,0.278124038,5.760680759,8.323741487,11.07315168,45.31937426,58.16582157,45.31921361,99.99724459,24.57611163,0,185.5287064,25.84790445,2.000449413,19.3125,11.85833359,46.1413765,546.4643555,32.5,6.800000191,25.70000076,12.38333321,25.36666679,25.58333206,12.38333321,295,72,0,108.2012787,187,0,0,187,295.5696229,2.245400838,39.71119179,12.72569434,2.621409893,0.297804564,0.23940464,0.000134,7.00E-05,193.8088684,2.245400838,1.931485292,8.054104603,3.334000111
2402,Beer Shewa,"Beer Shewa:31,34.68","Beer Shewa_Beer Shewa:31,34.68",31,34.68,1969,-162.9105843,4.591151918,1423,0.005200544,8,Aridisols,15,25,14.8665478,52.52358052,28.51573244,18.96068704,1.477775589,12.00226445,5.882269355,0.670200297,8.971090971,7.843992167,13.58864265,32.34202815,61.12486338,31.37403093,97.08054637,2.505521509,0,114.8057492,2.337681937,0.910473227,19.36666679,12.5,45.78754425,577.9876709,33.20000076,5.900000095,27.30000114,11.89999962,25.83333397,25.86666679,11.89999962,164,37,0,102.7605438,103,0,0,103,197.5057956,1.174610129,32.26259925,4.878173894,2.985118151,5.462116241,0.126107986,-2.00E-06,9.50E-05,195.4803925,0.236290489,1.411533758,8.575891554,2.697000027
2403,Beer Shewa,"Beer Shewa:31,34.68","Beer Shewa_Beer Shewa:31,34.68",31,34.68,1969,-395.1254106,4.316127188,5104,0.001108384,8,Aridisols,80,100,19.96419054,51.01053463,28.97504128,20.01442409,1.540130277,13.12896395,2.294717555,0.381082145,7.055782973,8.19513417,11.96050125,41.0159209,59.84798073,41.01652192,100.0103086,11.16903192,0,203.3410462,20.02141868,1.998318649,19.36666679,12.5,45.78754425,577.9876709,33.20000076,5.900000095,27.30000114,11.89999962,25.83333397,25.86666679,11.89999962,164,37,0,102.7605438,103,0,0,103,197.5057956,1.174610129,32.26259925,4.878173894,2.985118151,5.462116241,0.126107986,-2.00E-06,9.50E-05,195.4803925,0.236290489,1.411533758,8.575891554,2.697000027
2404,Barkai Afula,"Barkai Afula:32.48,35.02","Barkai Afula_Barkai Afula:32.48,35.02",32.48,35.02,1969,-114.6794211,4.648274725,917,0.011953255,9,Entisols,20,40,14.08908471,48.24336279,31.89931273,19.85732448,1.430587131,13.15459245,4.459260649,0.533874194,8.142533515,8.189890642,12.91692542,58.57439196,55.77431551,58.32775576,99.43585523,11.07514221,0,163.9829577,85.07455747,3.126503555,19.47916603,10.02499962,42.29957581,552.2822876,31.10000038,7.400000095,23.70000076,12.58333302,25.63333321,25.96666718,12.58333302,563,145,0,115.9459534,378,0,1,378,127.4324166,0.885497104,22.26269797,5.821171849,0.04845643,3.809562683,0.505923999,-1.10E-05,-1.20E-05,191.1790009,0.922672753,-0.038650691,11.9830861,5.760000229
2405,Barkai Afula,"Barkai Afula:32.48,35.02","Barkai Afula_Barkai Afula:32.48,35.02",32.48,35.02,1969,-127.8063837,4.632727745,1048,0.007735256,9,Entisols,40,60,16.94793051,46.0947486,32.97319119,20.93206021,1.458435668,13.93205505,3.346326077,0.440985366,8.033204128,8.297540288,12.91282859,65.9106672,54.22074341,65.90475403,100.1042678,16.91729792,0,196.9705696,85.30372626,5.744248328,19.47916603,10.02499962,42.29957581,552.2822876,31.10000038,7.400000095,23.70000076,12.58333302,25.63333321,25.96666718,12.58333302,563,145,0,115.9459534,378,0,1,378,127.4324166,0.885497104,22.26269797,5.821171849,0.04845643,3.809562683,0.505923999,-1.10E-05,-1.20E-05,191.1790009,0.922672753,-0.038650691,11.9830861,5.760000229
2406,Barkai Afula,"Barkai Afula:32.48,35.02","Barkai Afula_Barkai Afula:32.48,35.02",32.48,35.02,1969,-182.4774718,4.567977782,1650,0.008734497,9,Entisols,60,80,8.60932557,24.08287137,31.00759094,44.90953769,1.6310906,15.02481033,4.83405846,0.699143254,8.004369241,6.901475505,24.95563092,29.95491441,52.98160814,27.95622951,88.91174155,2.044659862,0,34.11313059,10.22138598,1.001315094,19.47916603,10.02499962,42.29957581,552.2822876,31.10000038,7.400000095,23.70000076,12.58333302,25.63333321,25.96666718,12.58333302,563,145,0,115.9459534,378,0,1,378,127.4324166,0.885497104,22.26269797,5.821171849,0.04845643,3.809562683,0.505923999,-1.10E-05,-1.20E-05,191.1790009,0.922672753,-0.038650691,11.9830861,5.760000229
2407,Barkai Afula,"Barkai Afula:32.48,35.02","Barkai Afula_Barkai Afula:32.48,35.02",32.48,35.02,1969,-207.5282674,4.538308754,1957,0.00624987,9,Entisols,80,100,6.476256697,25.03952633,30.92601722,44.03445645,1.647929132,14.92615515,3.967997623,0.592802145,7.943447019,6.991896763,24.00586553,30.05976294,52.17569342,28.0526481,89.91222199,2.983405426,0,36.88801185,14.03718408,0.992885161,19.47916603,10.02499962,42.29957581,552.2822876,31.10000038,7.400000095,23.70000076,12.58333302,25.63333321,25.96666718,12.58333302,563,145,0,115.9459534,378,0,1,378,127.4324166,0.885497104,22.26269797,5.821171849,0.04845643,3.809562683,0.505923999,-1.10E-05,-1.20E-05,191.1790009,0.922672753,-0.038650691,11.9830861,5.760000229
2408,W Valley of Jsrael,"W Valley of Jsrael:32.58,35.23","W Valley of Jsrael_W Valley of Jsrael:32.58,35.23",32.58,35.23,1969,-114.6794211,4.648274725,917,0.023129366,9,Alfisols,30,50,6.751858009,25.38214493,31.37510336,43.24275171,1.599116758,14.43963123,7.111852079,0.857624953,8.374361235,6.751185755,24.98977943,27.99623218,53.67635212,25.99653512,85.44448405,2.074530602,0,32.16116392,7.104194858,1.000302936,19.51666641,10.5666666,41.76548004,590.3093872,32,6.699999809,25.29999924,12.11666679,26.11666679,26.41666603,12.11666679,507,126,0,111.5423126,335,0,1,335,36.84702768,0.229142411,6.118624,1,0.00568053,5.725981712,0.415139617,1.00E-05,-4.00E-06,189.7558289,0.209658855,0.295566691,15.81864103,5.385000229
2409,W Valley of Jsrael,"W Valley of Jsrael:32.58,35.23","W Valley of Jsrael_W Valley of Jsrael:32.58,35.23",32.58,35.23,1969,-179.4186482,4.571600515,1613,0.010575402,9,Alfisols,50,70,7.63162318,24.42664257,30.94028879,44.63306865,1.625914075,15.06132092,5.679111147,0.751843467,7.944299253,6.847979159,25.055232,29.63250738,53.63924045,27.63087031,87.46187687,1.930424756,0,33.40759246,10.17977656,0.99836293,19.51666641,10.5666666,41.76548004,590.3093872,32,6.699999809,25.29999924,12.11666679,26.11666679,26.41666603,12.11666679,507,126,0,111.5423126,335,0,1,335,36.84702768,0.229142411,6.118624,1,0.00568053,5.725981712,0.415139617,1.00E-05,-4.00E-06,189.7558289,0.209658855,0.295566691,15.81864103,5.385000229
2410,W Valley of Jsrael,"W Valley of Jsrael:32.58,35.23","W Valley of Jsrael_W Valley of Jsrael:32.58,35.23",32.58,35.23,1969,-281.7537284,4.450399477,3002,0.00443841,9,Alfisols,70,90,7.844105861,26.8218835,31.12481466,42.05330184,1.569897054,14.04694457,4.60483191,0.682675027,8.039387576,6.957452918,21.06067387,21.94549844,47.27815457,20.50446111,88.37387283,1.99710966,0,47.63659073,18.30884751,0.021222312,19.51666641,10.5666666,41.76548004,590.3093872,32,6.699999809,25.29999924,12.11666679,26.11666679,26.41666603,12.11666679,507,126,0,111.5423126,335,0,1,335,36.84702768,0.229142411,6.118624,1,0.00568053,5.725981712,0.415139617,1.00E-05,-4.00E-06,189.7558289,0.209658855,0.295566691,15.81864103,5.385000229
2411,W Valley of Jsrael,"W Valley of Jsrael:32.58,35.23","W Valley of Jsrael_W Valley of Jsrael:32.58,35.23",32.58,35.23,1969,-273.6614044,4.45998366,2877,0.003879949,9,Alfisols,90,110,9.969916241,28.73163562,30.22081827,41.04754611,1.570960577,13.61897005,3.946235356,0.625737477,7.746608057,6.940477462,20.49821298,22.50866796,47.90216231,21.22303466,87.63052202,3.135450438,0,50.16716751,29.03420176,0,19.51666641,10.5666666,41.76548004,590.3093872,32,6.699999809,25.29999924,12.11666679,26.11666679,26.41666603,12.11666679,507,126,0,111.5423126,335,0,1,335,36.84702768,0.229142411,6.118624,1,0.00568053,5.725981712,0.415139617,1.00E-05,-4.00E-06,189.7558289,0.209658855,0.295566691,15.81864103,5.385000229
2412,W Valley of Jsrael,"W Valley of Jsrael:32.58,35.23","W Valley of Jsrael_W Valley of Jsrael:32.58,35.23",32.58,35.23,1969,-292.4034209,4.437786464,3171,0.002624588,9,Alfisols,110,130,16.12815522,29.76100802,29.43279994,40.80619204,1.548819758,12.95456199,3.20339326,0.614971123,7.128094224,6.800376864,19.2565706,23.21897024,52.68635882,21.18082808,84.30508944,2.928473843,0,42.56391949,32.47906874,0,19.51666641,10.5666666,41.76548004,590.3093872,32,6.699999809,25.29999924,12.11666679,26.11666679,26.41666603,12.11666679,507,126,0,111.5423126,335,0,1,335,36.84702768,0.229142411,6.118624,1,0.00568053,5.725981712,0.415139617,1.00E-05,-4.00E-06,189.7558289,0.209658855,0.295566691,15.81864103,5.385000229
2413,W Valley of Jsrael,"W Valley of Jsrael:32.6,35.23","W Valley of Jsrael_W Valley of Jsrael:32.6,35.23",32.6,35.23,1969,-398.1298728,4.312568839,5171,0.002436377,9,Alfisols,80,100,7.466639028,27.93760907,30.92088424,41.14150669,1.577628417,13.96021058,4.315051661,0.643340109,7.975821092,6.987748702,20.94918102,22.05539994,46.38067209,20.96862373,88.77264494,2.89404633,0,51.30315058,25.42273841,0.00928098,19.52499962,10.60000038,41.89723587,589.4624023,32,6.699999809,25.29999924,12.13333321,26.10000038,26.43333435,12.13333321,511,127,0,111.573494,338,0,1,338,42.51680606,0.227138876,5.100219697,1.638037196,0.031700041,5.843776703,0.417694678,1.10E-05,-1.30E-05,189.681488,0.324743983,0.015506383,15.71346622,5.354000092
2414,W Valley of Jsrael,"W Valley of Jsrael:32.6,35.23","W Valley of Jsrael_W Valley of Jsrael:32.6,35.23",32.6,35.23,1969,-379.1041777,4.335102011,4760,0.002006977,9,Alfisols,100,120,13.60766366,29.26886419,29.53811759,41.19301823,1.557760313,13.21119668,3.54930689,0.620461748,7.432531079,6.859441874,19.86803839,23.01013771,50.55735823,21.27815461,85.81097228,3.008021805,0,46.39900451,30.6309939,0,19.52499962,10.60000038,41.89723587,589.4624023,32,6.699999809,25.29999924,12.13333321,26.10000038,26.43333435,12.13333321,511,127,0,111.573494,338,0,1,338,42.51680606,0.227138876,5.100219697,1.638037196,0.031700041,5.843776703,0.417694678,1.10E-05,-1.30E-05,189.681488,0.324743983,0.015506383,15.71346622,5.354000092
