Code,Site,Latitude,Longititude,TNPP_Original,ANPP_Original,BNPP_Original,Unit,TNPP_unit_unified,ANPP_unit_unified,BNPP_unit_unified,Source,fBNPP,Biome type,Soil order,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,CFRAG,SDTO,STPC,CLPC,BULK,TAWC,ORGC,TOTN,CNrt,PHAQ,CECS,ECEC,CECc,TEB,BSAT,ESP,ALSA,TCEQ,GYPS,ELCO,Aspect,fm,fr1000,fr300,mrRTF,mrVBF,PI,planC,profileC,SD,SP,TPI,TWI,MNPP
223,"Canada, Thompson",55.883,-98.333,401.2,346,55.2,g/m2/yr,0.4012,0.346,0.0552,2004_Bond-Lamberty et al_Boreal_GCB,13.7587238,6,Gelisols,-3.162499905,12.0583334,22.88108826,1498.931641,22.5,-30.20000076,52.70000076,14.33333302,-19.95000076,14.33333302,-22.63333321,514,83,17,52.51054382,224,59,224,62,16,40,40,20,0.66,32,289.18,12.55,18,5.6,67,46,52,42,63,1,2,0,1,1,299.8155133,0.468035126,6.807086222,1.95467161,4.364539146,5.525125027,0.900485613,0.000004,-0.000016,121.3172836,0.468035126,-0.358351875,13.30535083,4.381000042
224,"Canada, Thompson",55.883,-98.333,310.5,215.4,95.1,g/m2/yr,0.3105,0.2154,0.0951,2004_Bond-Lamberty et al_Boreal_GCB,30.6280193,6,Gelisols,-3.162499905,12.0583334,22.88108826,1498.931641,22.5,-30.20000076,52.70000076,14.33333302,-19.95000076,14.33333302,-22.63333321,514,83,17,52.51054382,224,59,224,62,16,40,40,20,0.66,32,289.18,12.55,18,5.6,67,46,52,42,63,1,2,0,1,1,299.8155133,0.468035126,6.807086222,1.95467161,4.364539146,5.525125027,0.900485613,0.000004,-0.000016,121.3172836,0.468035126,-0.358351875,13.30535083,4.381000042
225,"Canada, Thompson",55.883,-98.333,261.3,211.5,49.8,g/m2/yr,0.2613,0.2115,0.0498,2004_Bond-Lamberty et al_Boreal_GCB,19.0585534,6,Gelisols,-3.162499905,12.0583334,22.88108826,1498.931641,22.5,-30.20000076,52.70000076,14.33333302,-19.95000076,14.33333302,-22.63333321,514,83,17,52.51054382,224,59,224,62,16,40,40,20,0.66,32,289.18,12.55,18,5.6,67,46,52,42,63,1,2,0,1,1,299.8155133,0.468035126,6.807086222,1.95467161,4.364539146,5.525125027,0.900485613,0.000004,-0.000016,121.3172836,0.468035126,-0.358351875,13.30535083,4.381000042
292,"Japan, Kyoto",35.3,135.7167,14.27937916,6.44,7.839379157,Mg/ha/yr,1.427937916,0.644,0.783937916,2004_Tateno et al_Deciduous forest_FEM,54.9,3,Inceptisols,11.17916679,8.141666412,26.09508514,863.4536133,27.70000076,-3.5,31.20000076,21.48333359,3.433333397,21.83333397,0.800000012,1893,240,99,32.98102951,651,320,644,322,13,45,36,19,1.1,20,40.04,2.48,13,5.5,21,10,44,7,43,1,26,0,6,0,348.0562073,16.0406795,324.2236315,86.05397022,0.00000655,0.012219203,2.562717567,-0.002138,0.000214,175.0707397,13.00552232,-14.20022138,6.10375473,8.262999535
293,"Japan, Kyoto",35.3,135.7167,8.912071535,5.98,2.932071535,Mg/ha/yr,0.891207154,0.598,0.293207154,2004_Tateno et al_Deciduous forest_FEM,32.9,3,Inceptisols,11.17916679,8.141666412,26.09508514,863.4536133,27.70000076,-3.5,31.20000076,21.48333359,3.433333397,21.83333397,0.800000012,1893,240,99,32.98102951,651,320,644,322,13,45,36,19,1.1,20,40.04,2.48,13,5.5,21,10,44,7,43,1,26,0,6,0,348.0562073,16.0406795,324.2236315,86.05397022,0.00000655,0.012219203,2.562717567,-0.002138,0.000214,175.0707397,13.00552232,-14.20022138,6.10375473,8.262999535
294,"Japan, Kyoto",35.3,135.7167,10.72164948,6.24,4.481649485,Mg/ha/yr,1.072164948,0.624,0.448164949,2004_Tateno et al_Deciduous forest_FEM,41.8,3,Inceptisols,11.17916679,8.141666412,26.09508514,863.4536133,27.70000076,-3.5,31.20000076,21.48333359,3.433333397,21.83333397,0.800000012,1893,240,99,32.98102951,651,320,644,322,13,45,36,19,1.1,20,40.04,2.48,13,5.5,21,10,44,7,43,1,26,0,6,0,348.0562073,16.0406795,324.2236315,86.05397022,0.00000655,0.012219203,2.562717567,-0.002138,0.000214,175.0707397,13.00552232,-14.20022138,6.10375473,8.262999535
295,"Japan, Kyoto",35.3,135.7167,11.2071535,7.52,3.687153502,Mg/ha/yr,1.12071535,0.752,0.36871535,2004_Tateno et al_Deciduous forest_FEM,32.9,3,Inceptisols,11.17916679,8.141666412,26.09508514,863.4536133,27.70000076,-3.5,31.20000076,21.48333359,3.433333397,21.83333397,0.800000012,1893,240,99,32.98102951,651,320,644,322,13,45,36,19,1.1,20,40.04,2.48,13,5.5,21,10,44,7,43,1,26,0,6,0,348.0562073,16.0406795,324.2236315,86.05397022,0.00000655,0.012219203,2.562717567,-0.002138,0.000214,175.0707397,13.00552232,-14.20022138,6.10375473,8.262999535
296,"Japan, Kyoto",35.3,135.7167,12.67857143,5.68,6.998571429,Mg/ha/yr,1.267857143,0.568,0.699857143,2004_Tateno et al_Deciduous forest_FEM,55.2,3,Inceptisols,11.17916679,8.141666412,26.09508514,863.4536133,27.70000076,-3.5,31.20000076,21.48333359,3.433333397,21.83333397,0.800000012,1893,240,99,32.98102951,651,320,644,322,13,45,36,19,1.1,20,40.04,2.48,13,5.5,21,10,44,7,43,1,26,0,6,0,348.0562073,16.0406795,324.2236315,86.05397022,0.00000655,0.012219203,2.562717567,-0.002138,0.000214,175.0707397,13.00552232,-14.20022138,6.10375473,8.262999535
297,"Japan, Kyoto",35.3,135.7167,11.03896104,6.8,4.238961039,Mg/ha/yr,1.103896104,0.68,0.423896104,2004_Tateno et al_Deciduous forest_FEM,38.4,3,Inceptisols,11.17916679,8.141666412,26.09508514,863.4536133,27.70000076,-3.5,31.20000076,21.48333359,3.433333397,21.83333397,0.800000012,1893,240,99,32.98102951,651,320,644,322,13,45,36,19,1.1,20,40.04,2.48,13,5.5,21,10,44,7,43,1,26,0,6,0,348.0562073,16.0406795,324.2236315,86.05397022,0.00000655,0.012219203,2.562717567,-0.002138,0.000214,175.0707397,13.00552232,-14.20022138,6.10375473,8.262999535
298,"Japan, Kyoto",35.3,135.7167,12.34910277,7.57,4.779102773,Mg/ha/yr,1.234910277,0.757,0.477910277,2004_Tateno et al_Deciduous forest_FEM,38.7,3,Inceptisols,11.17916679,8.141666412,26.09508514,863.4536133,27.70000076,-3.5,31.20000076,21.48333359,3.433333397,21.83333397,0.800000012,1893,240,99,32.98102951,651,320,644,322,13,45,36,19,1.1,20,40.04,2.48,13,5.5,21,10,44,7,43,1,26,0,6,0,348.0562073,16.0406795,324.2236315,86.05397022,0.00000655,0.012219203,2.562717567,-0.002138,0.000214,175.0707397,13.00552232,-14.20022138,6.10375473,8.262999535
299,"Japan, Kyoto",35.3,135.7167,11.33226324,7.06,4.272263242,Mg/ha/yr,1.133226324,0.706,0.427226324,2004_Tateno et al_Deciduous forest_FEM,37.7,3,Inceptisols,11.17916679,8.141666412,26.09508514,863.4536133,27.70000076,-3.5,31.20000076,21.48333359,3.433333397,21.83333397,0.800000012,1893,240,99,32.98102951,651,320,644,322,13,45,36,19,1.1,20,40.04,2.48,13,5.5,21,10,44,7,43,1,26,0,6,0,348.0562073,16.0406795,324.2236315,86.05397022,0.00000655,0.012219203,2.562717567,-0.002138,0.000214,175.0707397,13.00552232,-14.20022138,6.10375473,8.262999535
300,"Japan, Kyoto",35.3,135.7167,10.21276596,8.64,1.572765957,Mg/ha/yr,1.021276596,0.864,0.157276596,2004_Tateno et al_Deciduous forest_FEM,15.4,3,Inceptisols,11.17916679,8.141666412,26.09508514,863.4536133,27.70000076,-3.5,31.20000076,21.48333359,3.433333397,21.83333397,0.800000012,1893,240,99,32.98102951,651,320,644,322,13,45,36,19,1.1,20,40.04,2.48,13,5.5,21,10,44,7,43,1,26,0,6,0,348.0562073,16.0406795,324.2236315,86.05397022,0.00000655,0.012219203,2.562717567,-0.002138,0.000214,175.0707397,13.00552232,-14.20022138,6.10375473,8.262999535
301,"Japan, Kyoto",35.3,135.7167,10.66492829,8.18,2.484928292,Mg/ha/yr,1.066492829,0.818,0.248492829,2004_Tateno et al_Deciduous forest_FEM,23.3,3,Inceptisols,11.17916679,8.141666412,26.09508514,863.4536133,27.70000076,-3.5,31.20000076,21.48333359,3.433333397,21.83333397,0.800000012,1893,240,99,32.98102951,651,320,644,322,13,45,36,19,1.1,20,40.04,2.48,13,5.5,21,10,44,7,43,1,26,0,6,0,348.0562073,16.0406795,324.2236315,86.05397022,0.00000655,0.012219203,2.562717567,-0.002138,0.000214,175.0707397,13.00552232,-14.20022138,6.10375473,8.262999535
302,"Belgium, Brasschaat",51.3,4.5167,8.1,4.5,3.6,Mg/ha/yr,0.81,0.45,0.36,2005_Yuste_et al_Boreal_TP,44.4444444,3,Spodosols,10.35833359,7.683333397,33.84728241,559.2601929,23.10000038,0.400000006,22.70000076,10.76666641,6.283333302,17.33333397,3.716666698,804,78,51,14.02150822,227,167,209,192,12,61,26,13,1.29,20,22.16,2.22,17,5.4,11,8,46,6,55,2,4,0,2,0,215.5381976,0.897135953,10.46918756,4.243296004,4.091262817,5.450187206,1.197544952,0.000064,-0.000067,137.3710327,0.897135953,0.14238591,13.27640027,8.05300045
303,"Belgium, Brasschaat",51.3,4.5167,17.7,13.9,3.8,Mg/ha/yr,1.77,1.39,0.38,2005_Yuste_et al_Boreal_TP,21.4689266,3,Spodosols,10.35833359,7.683333397,33.84728241,559.2601929,23.10000038,0.400000006,22.70000076,10.76666641,6.283333302,17.33333397,3.716666698,804,78,51,14.02150822,227,167,209,192,12,61,26,13,1.29,20,22.16,2.22,17,5.4,11,8,46,6,55,2,4,0,2,0,215.5381976,0.897135953,10.46918756,4.243296004,4.091262817,5.450187206,1.197544952,0.000064,-0.000067,137.3710327,0.897135953,0.14238591,13.27640027,8.05300045
304,"Thailand, Klong Hoi Khong",6.33,100.93,1330.25,635.73,694.52,g DM/m2/yr,0.5321,0.254292,0.277808,2006_Hui_et_al_Grassland_NewPhytologist,52.209735,4,Ultisols,26.49166679,8.316666603,77.7258606,66.53205872,32.09999847,21.39999962,10.69999886,26.13333321,26.25,27.29999924,25.63333321,1877,279,48,46.70793533,747,201,461,490,14,54,21,25,1.35,15,17.47,1.32,12,5.2,10,6,21,5,44,2,20,0,2,0,259.0419481,11.06087504,149.54188,64.67391374,0.016578857,0.032771204,1.853245504,0.00011,-0.000513,220.104187,11.27487052,-2.234989007,7.984645574,7.221000195
305,"Kenya, Nairobi",-1.33,36.83,398.87,236.72,162.15,g DM/m2/yr,0.159548,0.094688,0.06486,2006_Hui_et_al_Grassland_NewPhytologist,40.6523429,2,Oxisols,19.78333282,12.05000019,73.92637634,119.1891632,28.60000038,12.30000019,16.29999924,20.71666718,18.30000114,21.16666603,18.14999962,806,174,16,74.24788666,381,53,294,65,4,21,27,52,1.55,14,17.11,1.54,12,6.7,39,38,65,38,90,2,0,0,5,0,140.3258225,0.437817832,11.41283568,3.505979424,3.363022804,3.205126286,0.91396364,-0.000042,0.000028,231.3943634,0.439630403,-0.176575087,14.48589651,3.903000116
306,"USA, Jornada",32.6,-106.85,309.7,81.62,228.08,g DM/m2/yr,0.12388,0.032648,0.091232,2006_Hui_et_al_Grassland_NewPhytologist,73.6454634,8,Aridisols,15.1916666,19.28333282,48.32915878,807.3070679,35.09999847,-4.800000191,39.89999771,24.23333359,10.88333321,25.21666718,5.383333206,272,60,5,74.40227509,146,20,130,44,15,61,23,16,1.5,13,6.41,0.7,10,7.3,13,21,67,21,96,2,0,42,9,1,94.63621099,1.310399055,16.86455299,9.820938486,0.24343738,3.905550241,0.179457508,0.000011,0.000061,199.0912476,1.949164887,-0.167525209,11.1353732,1.366000056
307,"Mexico, Montecillo",19.46,-98.91,1986.18,739.88,1246.3,g DM/m2/yr,0.794472,0.295952,0.49852,2006_Hui_et_al_Grassland_NewPhytologist,62.7485928,8,Entisols,16.44166756,17.13333321,69.64769745,190.6905212,27.89999962,3.299999952,24.60000038,17.73333359,13.83333302,18.58333397,13.83333302,574,120,6,91.17420197,333,22,177,22,12,29,35,36,1.45,17,26.5,2.22,11,6.5,31,27,64,26,79,2,4,26,2,0,356.0287062,17.92959792,377.0455285,114.5268706,0.00000355,0.0000133,2.255831434,-0.000222,-0.000074,192.7243195,19.79953839,-5.112734818,8.119128845,7.34499979
308,"USA, Osage",36.95,-96.55,1165.96,295.38,870.58,g DM/m2/yr,0.466384,0.118152,0.348232,2006_Hui_et_al_Grassland_NewPhytologist,74.6663693,4,Mollisols,14.11666679,12.80000019,32.82051468,948.6744995,33.09999847,-5.900000095,39,18.95000076,1.966666579,25.51666641,1.966666579,920,127,27,40.83921814,315,99,271,99,6,28,47,25,1.47,15,19.85,1.86,11,6.3,21,21,58,21,90,1,0,0,0,0,165.5055609,0.731920847,8.598084164,4.053985209,4.955989838,5.834969521,0.851794912,0.000015,0.000068,182.3204956,0.794729046,0.681134066,8.810356523,2.915999889
309,"Russia, Otradnoe",60.83,30.25,935.23,243.13,692.1,g DM/m2/yr,0.374092,0.097252,0.27684,2006_Hui_et_al_Grassland_NewPhytologist,74.0031864,6,Water,4.354166508,6.841666698,20.6074295,929.9082642,21.70000076,-11.5,33.20000076,14.46666718,-2.233333349,15.78333378,-7.083333492,620,79,32,31.23438263,214,99,205,127,38,76,18,6,1.06,23,49.64,2.41,20,4.9,20,10,74,5,31,2,32,0,0,0,32.30190858,0.998014872,13.47022498,3.582475853,4.791880131,4.457016468,1.098605516,0.000001,-0.00007,101.1205215,0.998014872,-0.087263656,11.19836758,4.347000122
310,"USA, BioCON",45.4,-93.2,1352,408,944,g DM/m2/yr,0.5408,0.1632,0.3776,2006_Hui_et_al_Grassland_NewPhytologist,69.8224852,9,Entisols,6.287499905,11.875,26.21412849,1205.193481,27.79999924,-17.5,45.29999924,20.25,-9.483333588,20.25,-9.483333588,743,112,20,52.76446152,312,68,312,68,18,46,35,19,1.11,23,149.66,6.94,15,6.4,41,36,63,34,84,2,1,12,20,1,204.2276311,0.196049706,5.363203113,1.002610047,5.609630108,4.920023441,0.97633889,0.000007,0.000017,157.0055084,0.169466036,0.200328629,14.43625421,4.46600008
312,"Canada, Matador",50.7,-102.72,2524.96,567.96,1957,g DM/m2/yr,1.009984,0.227184,0.7828,2006_Hui_et_al_Grassland_NewPhytologist,77.5061783,9,Mollisols,2.270833492,11.74166679,25.25089645,1286.818604,24.70000076,-21.79999924,46.5,17.25,-11.88333321,17.25,-14.35000038,436,74,13,56.24806595,196,53,196,56,11,33,45,22,1.3,16,26.89,2.45,11,6.2,22,20,58,20,82,1,3,0,6,1,18.63320632,0.64098496,4.799611474,2.576117749,1.786298394,5.733953953,0.603598524,-0.000052,0.000011,141.0027466,0.60516707,-0.06043908,9.422553263,3.433000088
313,"China, Tumugi",46.1,123,1153.69,155.18,998.51,g DM/m2/yr,0.461476,0.062072,0.399404,2006_Hui_et_al_Grassland_NewPhytologist,86.5492463,4,Mollisols,5.391666412,12.39999962,24.94969749,1423.743164,28.5,-21.20000076,49.70000076,22.13333321,-12.91666698,22.13333321,-12.91666698,407,136,1,123.8324203,297,5,297,5,19,39,38,23,1.45,15,14.18,1.36,11,7,20,23,67,23,97,1,0,27,1,1,134.2340467,0.484097883,11.73827991,2.532233106,5.609318733,4.479229927,0.439894807,-0.000025,-0.000006,154.587616,0.398765814,-0.273068431,15.25743986,2.019999981
314,"Kazakhstan, Shortandy",51.67,71,2506.37,359.67,2146.7,g DM/m2/yr,1.002548,0.143868,0.85868,2006_Hui_et_al_Grassland_NewPhytologist,85.6497644,9,Mollisols,2.229166508,10.97500038,23.0083847,1418.982422,27,-20.70000076,47.70000076,17.48333359,-13.88333321,19.08333397,-15.10000038,293,49,12,42.22397232,116,42,116,48,4,29,44,27,1.36,15,23.23,2.2,10,7.2,25,30,62,30,96,3,0,44,8,1,315.1575443,0.223900161,7.029355735,0.998669325,0.867273092,5.860093594,0.413951364,-0.000007,-0.000021,136.5688934,0.208771074,-0.223043068,13.44679316,2.85800004
315,"Russia, Tuva",51.83,94.42,768.47,115.8,652.67,g DM/m2/yr,0.307388,0.04632,0.261068,2006_Hui_et_al_Grassland_NewPhytologist,84.9310969,4,Rocky Land,-2.291666746,13.01666641,21.73066139,1795.448608,26.10000038,-33.79999924,59.90000153,17.64999962,-21.54999924,17.64999962,-26.28333282,304,67,6,79.62893677,173,23,173,31,11,37,42,21,1.43,18,18.12,1.72,11,6.8,20,23,66,23,94,1,0,0,1,1,72.43174771,5.985278567,93.407994,23.32936974,0.093219459,0.626442313,0.719036849,-0.000045,0.000193,134.8586578,5.631381936,1.572122586,9.397861474,1.465999961
316,"Canada, Saskatchewan",53.917,-106.83,3.9,1,2.8,Mg/ha/yr,0.39,0.1,0.28,2006_Kalyn_et al_Boreal_AFM,71.7948718,6,Aridisols,0.604166806,11.84166718,25.24875641,1277.238647,22.60000038,-24.29999924,46.90000153,15.40000057,-13.55000019,15.40000057,-15.78333282,470,85,15,57.5003624,220,55,220,56,12,39,44,17,1.01,24,153.4,6.99,16,5.7,42,28,56,28,73,1,3,0,1,1,279.7582153,0.343802152,6.86285247,1.914926222,5.147181988,5.4056077,0.692722185,-0.000005,-0.000014,130.4631195,0.403691809,-0.451387546,10.82708407,6.209000111
317,"Canada, Saskatchewan",53.917,-106.83,4.9,2.8,2.1,Mg/ha/yr,0.49,0.28,0.21,2006_Kalyn_et al_Boreal_AFM,42.8571429,6,Aridisols,0.604166806,11.84166718,25.24875641,1277.238647,22.60000038,-24.29999924,46.90000153,15.40000057,-13.55000019,15.40000057,-15.78333282,470,85,15,57.5003624,220,55,220,56,12,39,44,17,1.01,24,153.4,6.99,16,5.7,42,28,56,28,73,1,3,0,1,1,279.7582153,0.343802152,6.86285247,1.914926222,5.147181988,5.4056077,0.692722185,-0.000005,-0.000014,130.4631195,0.403691809,-0.451387546,10.82708407,6.209000111
318,"Canada, Saskatchewan",53.917,-106.83,2.4,0.9,1.5,Mg/ha/yr,0.24,0.09,0.15,2006_Kalyn_et al_Boreal_AFM,62.5,6,Aridisols,0.604166806,11.84166718,25.24875641,1277.238647,22.60000038,-24.29999924,46.90000153,15.40000057,-13.55000019,15.40000057,-15.78333282,470,85,15,57.5003624,220,55,220,56,12,39,44,17,1.01,24,153.4,6.99,16,5.7,42,28,56,28,73,1,3,0,1,1,279.7582153,0.343802152,6.86285247,1.914926222,5.147181988,5.4056077,0.692722185,-0.000005,-0.000014,130.4631195,0.403691809,-0.451387546,10.82708407,6.209000111
319,"Canada, Saskatchewan",53.917,-106.83,3.3,0.9,2.4,Mg/ha/yr,0.33,0.09,0.24,2006_Kalyn_et al_Boreal_AFM,72.7272727,6,Aridisols,0.604166806,11.84166718,25.24875641,1277.238647,22.60000038,-24.29999924,46.90000153,15.40000057,-13.55000019,15.40000057,-15.78333282,470,85,15,57.5003624,220,55,220,56,12,39,44,17,1.01,24,153.4,6.99,16,5.7,42,28,56,28,73,1,3,0,1,1,279.7582153,0.343802152,6.86285247,1.914926222,5.147181988,5.4056077,0.692722185,-0.000005,-0.000014,130.4631195,0.403691809,-0.451387546,10.82708407,6.209000111
320,"USA, Kentucky",37.52,-83.13,1533.24,515.25,1017.99,g/m2/yr,1.53324,0.51525,1.01799,2006_Newman_et_al_Deciduous_Ecosystems,66.3946936,3,Inceptisols,12.1833334,13.65000057,39.11174774,830.3294678,29.70000076,-5.199999809,34.90000153,20.18333435,18.26666641,22.18333435,1.716666818,1181,125,80,13.26454926,343,270,327,273,16,47,33,20,1.24,17,24.85,1.92,13,5.5,15,10,28,6,45,1,18,0,10,1,279.3156703,7.794029775,107.7883467,45.93112304,0.915922999,0.022436386,1.373436541,0.000809,-0.000093,177.374115,5.756860302,10.08547393,6.36183129,7.331999779
321,"USA, Kentucky",37.52,-83.13,1574.35,789.83,784.52,g/m2/yr,1.57435,0.78983,0.78452,2006_Newman_et_al_Deciduous_Ecosystems,49.831359,3,Inceptisols,12.1833334,13.65000057,39.11174774,830.3294678,29.70000076,-5.199999809,34.90000153,20.18333435,18.26666641,22.18333435,1.716666818,1181,125,80,13.26454926,343,270,327,273,16,47,33,20,1.24,17,24.85,1.92,13,5.5,15,10,28,6,45,1,18,0,10,1,279.3156703,7.794029775,107.7883467,45.93112304,0.915922999,0.022436386,1.373436541,0.000809,-0.000093,177.374115,5.756860302,10.08547393,6.36183129,7.331999779
322,"USA, Kentucky",37.52,-83.13,2054.45,671.19,1383.26,g/m2/yr,2.05445,0.67119,1.38326,2006_Newman_et_al_Deciduous_Ecosystems,67.3299423,3,Inceptisols,12.1833334,13.65000057,39.11174774,830.3294678,29.70000076,-5.199999809,34.90000153,20.18333435,18.26666641,22.18333435,1.716666818,1181,125,80,13.26454926,343,270,327,273,16,47,33,20,1.24,17,24.85,1.92,13,5.5,15,10,28,6,45,1,18,0,10,1,279.3156703,7.794029775,107.7883467,45.93112304,0.915922999,0.022436386,1.373436541,0.000809,-0.000093,177.374115,5.756860302,10.08547393,6.36183129,7.331999779
323,"USA, Kentucky",37.52,-83.13,1826.28,827.12,999.16,g/m2/yr,1.82628,0.82712,0.99916,2006_Newman_et_al_Deciduous_Ecosystems,54.7101211,3,Inceptisols,12.1833334,13.65000057,39.11174774,830.3294678,29.70000076,-5.199999809,34.90000153,20.18333435,18.26666641,22.18333435,1.716666818,1181,125,80,13.26454926,343,270,327,273,16,47,33,20,1.24,17,24.85,1.92,13,5.5,15,10,28,6,45,1,18,0,10,1,279.3156703,7.794029775,107.7883467,45.93112304,0.915922999,0.022436386,1.373436541,0.000809,-0.000093,177.374115,5.756860302,10.08547393,6.36183129,7.331999779
324,"USA, Kentucky",37.52,-83.13,2073.37,1077.97,995.4,g/m2/yr,2.07337,1.07797,0.9954,2006_Newman_et_al_Deciduous_Ecosystems,48.0087973,3,Inceptisols,12.1833334,13.65000057,39.11174774,830.3294678,29.70000076,-5.199999809,34.90000153,20.18333435,18.26666641,22.18333435,1.716666818,1181,125,80,13.26454926,343,270,327,273,16,47,33,20,1.24,17,24.85,1.92,13,5.5,15,10,28,6,45,1,18,0,10,1,279.3156703,7.794029775,107.7883467,45.93112304,0.915922999,0.022436386,1.373436541,0.000809,-0.000093,177.374115,5.756860302,10.08547393,6.36183129,7.331999779
325,"USA, Kentucky",37.52,-83.13,1485.09,745.76,739.33,g/m2/yr,1.48509,0.74576,0.73933,2006_Newman_et_al_Deciduous_Ecosystems,49.7835148,3,Inceptisols,12.1833334,13.65000057,39.11174774,830.3294678,29.70000076,-5.199999809,34.90000153,20.18333435,18.26666641,22.18333435,1.716666818,1181,125,80,13.26454926,343,270,327,273,16,47,33,20,1.24,17,24.85,1.92,13,5.5,15,10,28,6,45,1,18,0,10,1,279.3156703,7.794029775,107.7883467,45.93112304,0.915922999,0.022436386,1.373436541,0.000809,-0.000093,177.374115,5.756860302,10.08547393,6.36183129,7.331999779
326,"USA, Kentucky",37.52,-83.13,2079.78,1155.93,923.85,g/m2/yr,2.07978,1.15593,0.92385,2006_Newman_et_al_Deciduous_Ecosystems,44.4205637,3,Inceptisols,12.1833334,13.65000057,39.11174774,830.3294678,29.70000076,-5.199999809,34.90000153,20.18333435,18.26666641,22.18333435,1.716666818,1181,125,80,13.26454926,343,270,327,273,16,47,33,20,1.24,17,24.85,1.92,13,5.5,15,10,28,6,45,1,18,0,10,1,279.3156703,7.794029775,107.7883467,45.93112304,0.915922999,0.022436386,1.373436541,0.000809,-0.000093,177.374115,5.756860302,10.08547393,6.36183129,7.331999779
327,"USA, Kentucky",37.52,-83.13,2149.42,1037.29,1112.13,g/m2/yr,2.14942,1.03729,1.11213,2006_Newman_et_al_Deciduous_Ecosystems,51.7409348,3,Inceptisols,12.1833334,13.65000057,39.11174774,830.3294678,29.70000076,-5.199999809,34.90000153,20.18333435,18.26666641,22.18333435,1.716666818,1181,125,80,13.26454926,343,270,327,273,16,47,33,20,1.24,17,24.85,1.92,13,5.5,15,10,28,6,45,1,18,0,10,1,279.3156703,7.794029775,107.7883467,45.93112304,0.915922999,0.022436386,1.373436541,0.000809,-0.000093,177.374115,5.756860302,10.08547393,6.36183129,7.331999779
343,"USA, Yellowstone",44.97,-110.69,1042,199.37,842.63,g/m2/yr,1.042,0.19937,0.84263,2007_Frank_Grassland_Oecologia,80.8666027,5,Alfisols,3.745833397,14.67500019,37.15189743,907.7781372,25.60000038,-13.89999962,39.5,12.28333378,-1.849999905,14.94999981,-7.366666317,489,56,31,18.78022575,155,107,137,110,11,44,44,12,1.28,18,35.1,2.21,15,5.6,19,12,61,11,63,1,12,0,1,1,86.79028902,3.975977704,118.1646444,17.89024565,0.119723015,1.497767091,0.711000609,-0.000038,-0.000023,166.0116577,4.098914822,-0.747279019,11.05521773,1.965999961
344,"USA, Yellowstone",44.97,-110.69,872.73,191.85,680.88,g/m2/yr,0.87273,0.19185,0.68088,2007_Frank_Grassland_Oecologia,78.0172562,5,Alfisols,3.745833397,14.67500019,37.15189743,907.7781372,25.60000038,-13.89999962,39.5,12.28333378,-1.849999905,14.94999981,-7.366666317,489,56,31,18.78022575,155,107,137,110,11,44,44,12,1.28,18,35.1,2.21,15,5.6,19,12,61,11,63,1,12,0,1,1,86.79028902,3.975977704,118.1646444,17.89024565,0.119723015,1.497767091,0.711000609,-0.000038,-0.000023,166.0116577,4.098914822,-0.747279019,11.05521773,1.965999961
345,"USA, Yellowstone",44.97,-110.69,643.26,210.66,432.6,g/m2/yr,0.64326,0.21066,0.4326,2007_Frank_Grassland_Oecologia,67.2511893,5,Alfisols,3.745833397,14.67500019,37.15189743,907.7781372,25.60000038,-13.89999962,39.5,12.28333378,-1.849999905,14.94999981,-7.366666317,489,56,31,18.78022575,155,107,137,110,11,44,44,12,1.28,18,35.1,2.21,15,5.6,19,12,61,11,63,1,12,0,1,1,86.79028902,3.975977704,118.1646444,17.89024565,0.119723015,1.497767091,0.711000609,-0.000038,-0.000023,166.0116577,4.098914822,-0.747279019,11.05521773,1.965999961
